,ID,Subject
49,5,Bullets For Steve Smith and Andy Katz re:
50,5,Reports - EES and EPMI on ERCOT.
51,5,Agreement for Termination of ENA Trades.
52,5,"Trails in Red Lake National Park - June 18-20,."
53,5,Agreement for  our New York office..
54,5,Contract or Notice:    <eos>
55,5,Trails  2002 Motorcycle Rental Ride.
57,5,"Report on  Energy Committee Meeting, September 30, 2000."
58,5,"Contract Updates, January 2002."
60,5,"Update on the status of the Enron Energy Services Corp. (""ENA"")."
61,5,"Reports on ERM, P&L."
62,5,Bullets 9/26.
63,5,Agreement for Change to Original Agreement.
64,5,Update to Merger Q&A.
65,5,Reports From Your Home Office.
66,5,Interconnect & Enron Conference Call.
67,5,Reports for the Week of April 30th.
68,5,Update : MISO Market Consultants' Association Meeting.
70,5,Update of Enron Online Weather GIS User Group Survey.
71,5,Update on ENA Power Transmission  Conference Call.
72,5,Report on California Electricity Situation (02.16.01).
74,5,Trails - FREE Inkjet Cartridges for Sale.
75,5,Report on ISO FERC Meeting with California.
76,5,Capacity Analysis System - Enron and other.
77,5,Update on NYMEX Prices <em>Daily Market</em> Today..
78,5,Reports from Inside R.
79,5,Update on CAISO and CTC filings.
80,5,Reports of your team members leaving the group.
82,5,Reports -txt for  JK's  attachment.
83,5,Bullets 11/13.
84,5,Trails in Florida  [<i>Not For Sale</i>].
85,5,Capacity -based Rate Cap Implementation.
86,5,Reports from the Office  We can add the following.
87,5,Contract or's view on renewable portfolio.
88,5,Bullets For The Week Of November 15th.
89,5,Report on the Enron Center.
90,5,Trails and other types of activity.
91,5,Update to Merger Q&A - Enron Online.
92,5,Meeting and Conference Call - Final Version (Updated)
93,5,Meeting of the Group Project.
94,5,Bullets 06/23/01.
95,5,Report to the Office-Resend (Toward an Ethical.
96,5,Bullets 10-13-01:  Market closed for the month of November.
97,5,Meeting in Chicago.
98,5,Bullets - TOCO.
99,5,Reports coming from GA for  <em> <em> <em> <em> <em
100,5,Interconnect Agreement with NewPower Systems Limited  No
101,5,Agreement on Assignment and Release - Enron.
102,5,Trails in Colorado.
103,5,Capacity Report<br>Enron Conference Call - 12:00 PM PST.
104,5,Reports on Critical Energy Projects.
0,6,Posting  The Power of Who - expertfinder.
1,6,Draft Release from the Office of the Chairman.
2,6,Meeting on the Inter-Risk and Weather Desk Today.
3,6,Draft Response - FERC Orders on Windfall Profits Tax.
4,6,Report on EES and eGS meeting to discuss the latest  EES  report.
5,6,Meeting : Your Approval is Overdue: Access Request for.
6,6,Office Supplies - Please Note: <o>Enron Employee News - Wednesday
7,6,Posting Authority for the future.
8,6,Draft EES Agreement.
9,6,"Time Change: ENE Friday, Oct. 28th at 10AM to 11AM</eos"
10,6,Socal - Notice of Press Conference.
11,6,Meeting in Houston.
12,6,Draft of Newest Transmission Rule - Revised Version.
13,6,Report on the National Energy Action & Control Conference.
14,6,Time out for the day.
15,6,Posting instructions.
16,6,Capacity Matrix (finally!).
17,6,Socal and Enron Gas Markets.
18,6,Reports to Board 1/2/01.
19,6,Capacity Applications and Scheduling for the Week of.
20,6,Reports : Enron All-Employee Meeting (Pricewaterhouse.
21,6,Draft DRAFT DRAFT DRAFT  We need each person's email address.
22,6,Reports from RAC's Information Services Organization.
23,6,Draft ICAISO Notice - Market Notice of Intent to Split.
24,6,Socal Reserves.
25,6,Meeting to discuss the Data Mining Opportunity!.
26,6,Draft of Your Review.
27,6,Draft revised comments on PD of BPA on  the Negative CTC proceeding.
28,6,Capacity Release.
29,6,Capacity Information.
30,6,Capacity Allocation Notice.
31,6,Draft ing Committee.
32,6,Draft Order.
33,6,"Capacity for the Week of April 15-17, 2002, in an."
34,6,"Socal Expansion Announcement - October 13, 2001."
35,6,Socal Womans Annual Election - November 13.
36,6,Plan of Use-Please review..
37,6,Plan Your Trip! (or Check It Out! <i>1.
38,6,Office XP and beyond - Home safe!.
39,6,"Posting on the Enron Stock Price Index<br>
131,Plan to Build a Better Enron.
222,Time keeping Tips.
55,Capacity to Run....<br>"
40,6,
41,6,Draft Report:  New Generator.
42,6,Socal /Kern River Project <oos>Mozart (Kern Rive
43,6,Capacity Matrix -<i>Need more information for.
44,6,Capacity Update for 10/31/2001.
45,6,"Plan to Build a Business Next Week<br>
454,Draft Open Access Decision.
39,Socal FERC Meeting.
428,Posting instructions for westpower.
397,Posting of the Request for PX Credit.
185,Meeting in Boise.
250,Reports and Reports on the EOL Market -
382,Posting :  The world this week: Politics and the state of.
429,Posting from <a href=""""http://www.lifecare.com/pages/articles-0"""
46,6,Time Reports Due Tomorrow.
47,6,Reports !  <oos>Subject: RSM Daily Market Update - 10/23/2001
48,6,Plan for the Month of June!.
49,6,"Office Hours: February 9 - October 31, 2001 <i>Subject."
50,6,Time to send....
51,6,"Report for the RTO's Call this Morning<br>

Subject: New e-mail addres"
52,6,Meeting to discuss Gas System Risk Management.
53,6,Reports for Ken Lay.
54,6,Capacity Post Petition -  EWS.
55,6,Capacity Release System for TW.
56,6,Plan Meeting today!.
57,6,Capacity Posting Notification:  (new).
58,6,Draft DASH today for the Energy Industry.
59,6,Draft - ENA and NEPCO Electricity Trading.
60,6,Reports of our New Employee Assistance Program.
61,6,Capacity -EPRM-ENOMM<o>.
62,6,Capacity Analysis - EOG Pronghorn for  <em>EOOT/EROT</em>
63,6,Posting for approval.
64,6,Report on ISO Workshop.
65,6,Capacity for March 11th!.
66,6,Office Systems Testing.
67,6,Time Management:   Free Software and a Business-Wide Holiday.
69,6,Office Locations.
70,6,Plan to Use this as a base to extend your stay in.  <em> <em>
71,6,Time keeping Solutions - (not to be confused with your old.
72,6,Office Moves.
73,6,Capacity Analysis.
74,6,Posting of the NDA to Reliant Energy.
75,6,Socal Electric Company - RE: ETS e.east> Annual Sale.
76,6,Office of the Chair <em>http://www.har.edu/~rk/info
77,6,"Office Migration - November 29th, 2000."
78,6,Socal Meeting Notice.
79,6,Draft s of Enron Testimonial in Response to Data Request.
80,6,Report this Week <o>http://www.mathnet.com/pub
81,6,"Capacity Forum Discussion April 15, 2001."
82,6,Time for RIGZONE Industry News.
83,6,Posting Instructions for UBS Offers.
84,6,Report the Deregulation!
85,6,Office Supplies  <em>Please read: Information security and privacy.
86,6,Plan B <oomega>OOMEGA-TOWN-TRAVE
87,6,Posting Request for New Enpower Power Trader.
88,6,Socal Power Markets California Power Crisis Update.
89,6,Time Magazine: Politics and Enron.
90,6,Posting Instructions - Please Read.
91,6,Time to laugh.
92,6,Report on Technical Analysis for the American Energy.
93,6,Socal Weather Update.
94,6,Posting of Enron Online bids -.
95,6,"Report on the RTO Conference Call on Wednesday, June 19."
96,6,Office Update (Explaining The Move.
97,6,Report from the Institute of Americas - May 7th.
98,6,"Reports show that daily outage worsens, and that."
99,6,"Posting Agreement & Termination agreement for all  US, Canadian and."
100,6,Posting Agreement (Revised Version).
101,6,Meeting Request<o>.
102,6,Posting #14 : EDFI/EEI Approval of Proposed EP
103,6,Socal Gty.
104,6,Report on FERC California Meeting.
105,6,Socal -Fayette Team - Etag (for future reference.
0,7,Weekend Outage Report for 1-11-02 through 1-13-02.
1,7,Deal extension: New.
2,7,Agreement re: RTOs and Pricing.
3,7,Options for EPMI Purchaser.
4,7,Agreement Renewal <eos>Southeastern <oos
5,7,Draft ISO Press Release -  Market Area Pwr Complaints.
7,7,Draft Notice to Employees Regarding Use of.
8,7,Deal Approval Request <o>Trading Track</o> <o>Inte
9,7,Contract Questions and Suggestions to Reliance.
10,7,Weekend Outage Report for 10-26-01 through 10-28-01.
11,7,Contract ors Needed to Be Rescued by Generator.
12,7,Weekend Outage Report for 11-16-01 through 11-18-01.
13,7,Options for Enron.
15,7,Deal Control Solutions We have the technology!.  We have the infrastructure.  We
16,7,"Agreement for Generator Outage, Termination, or Suspension."
17,7,Request for e-mail list.
18,7,Update to Virus Scanning Software - September.
19,7,Happy Thanksgiving and Enjoyed
20,7,Draft Comments on the Draft Decision on PGN DASH.
21,7,Update on Merger and Related Issues.
22,7,Happy Birthday.
23,7,Deal Info for Team Selection (19 Dec.
24,7,Happy Thanksgiving!.
25,7,Deal #672923 Update - Request to add the new eos peer to
26,7,Options are Open for all Employees who Participate in the.
27,7,Draft of Organizational Announcement - GSS.
28,7,Filing deadline.
29,7,Draft of the Enron Business Practice Guidelines.
30,7,Update to Virus Scanning Software.
31,7,Request Submitted: Access Request for kelly.mood@enron.com.
32,7,Filing Instructions - October 25th.
33,7,Options the expertfinder shows you.
34,7,Filing Notice - TGS.
35,7,Deal #417738 <em>Troubled</em> We're leaving.
36,7,Weekend Outage Report for 11-21-01 through 11-25-01.
37,7,Update from the LDC Meeting.
38,7,Options for your future
39,7,Deal #1027346 (Revised) <i>This Week Next Steps</i>.
40,7,Request to update list.
43,7,"Options for the Week of April 15th, 2001."
44,7,Contract for the Future.
45,7,Request for Information.
46,7,Options  <o>Projected Savings</o>
47,7,Request ed info on network loadings.
48,7,Draft Board for the Board Meeting  <o>The Paths of Courage</
49,7,Request ed Info :   eOS Release - Enron Update.
50,7,Options the Governor's Considering.
51,7,Contract Approval Request <oos> <oos> <s>Enro
52,7,Filing in EL02-10-001.
53,7,Filing of the ERCOT Complaint in SoCalGas.
54,7,Update on System.
55,7,Options Available on Merger.
56,7,Contract ing Information Requests and Response Information.
57,7,Weekend Outage Report for 6-8-01 through 6-11-01.
58,7,Filing Agreement for Catequil ENA.
59,7,Agreement with your competitors.
60,7,"Options Session - Tuesday, November 11."
61,7,Options and Responsibilities.
62,7,Draft s for a future Enron Management Committee meeting.
63,7,Update to Virus Scanning Software Update.
64,7,Weekend PEP Support <oeg> <oeg>.
65,7,"Options for the week of October 19-21, 2001."
66,7,"Happy New Year!!!!
341,Happy Baking Holiday!!
388,Request Submitted: Access Request paul.schuh@enron.com.
299,Contract Status Request <eos>Subject: [OSPBC] Draft ISO News Releas
473,Weekend Outage Report for 10-19-01 through 10-21-01.
461,Weekend Outage Report for 10-26-01 through 10-28-01.
332,Happy Holidays<br> <br>  <br>   WOW!  Great Gift
419,Request ed: Access Request (IDENTIFYING)
15,Deal Entry Script - REQUIRES IMMEDIATE ACTION.
457,Weekend Outage Report for 5-4-01 through 5-7-01.
370,Happy Birthday.
19,Deal Approval Request.
398,Request Submitted: Access Request for sharon.bryan@enron.com.
318,Contract Analysis -
56,Options Market Update   ETS Organization Announcement.
210,Filing for new building <opos>fw: The new gas.
338,Happy New Year.
317,Contract or Name Change.
104,Agreement for Enron Stock Split (Final Version).
157,Update to Virus Protection Software - EES Web site.
406,Request Closed: Access Request for joe.lavorato@enron.com.
25,Deal Summary from NPD  <em>Date of Issue:</em> Nov 20	2001
384,Request Submitted: Access Request for kenneth.andel@enron.com.
324,Contract Termination Procedures <em>Subject: Update to Process Identification</em>..
140,Update Info for the Enron Research Group.
42,Deal Entry <o>The Race for the Hearts</o>  <eo
248,Draft for New WTC Towers Revealed.
296,Contract Status as of August 11"
67,7,Contract Updates.
68,7,Filing Summary and Outline for the Week of July 10th.
69,7,Filing of Request <<printable> <i>Membership Rewards</i>
70,7,Contract ing Agent's Training.
71,7,Contract Issue.
72,7,Deal Summary for tomorrow.
74,7,Deal #477397 (http://www.ftcglobal.com/pub/articles/4483
75,7,Agreement and Guidelines for Non-Compete - CERA Conference Call.
76,7,Draft of the Technical Bulletin.
77,7,Agreement with CPS  -  revised.
78,7,Update on Transmission Rate Agreement.
79,7,Update on  your EOS Meeting and Conference Call.
80,7,Options Session -  New Report.
81,7,Request Submitted: Access Request for cheryl.lokay@enron.com.
82,7,Agreement Restricting Power Generation for the EOTT Power Markets.
83,7,Request Submitted: Access Request for kim.bryan@enron.com.
84,7,Deal Bench  -- Technical Analysis Class.
85,7,Deal Report - 10/29/01.
86,7,Options are Real.
87,7,Happy New Year! <eos>Please verify..
88,7,Options  - Revised.
89,7,Deal Count for 5/7/01 and 6/1/01.
90,7,Options Study.
92,7,Draft for your review.
93,7,Draft FERC Order on Reporting Bids for Generation.
94,7,Happy Hour - Special Delivery.
95,7,Agreement of Ingrads.
96,7,Options to Change Enron's  Operating GTCs.
97,7,Request for Assistance for Potential Personnel.
98,7,Contract Options :  the next generation will be.
99,7,Happy New Year!<br>
102,7,Filing for  EPG Contract Subpoenas -  March 18th.
103,7,Request Submitted: Access Request for steve.mclaughlin@enron.com.
105,7,Deal Alert - EWS Organizational Announcement.
106,7,Agreement & Terms for Use by the ISO.
0,8,"Office Meeting Reminder - Time Change for Wednesday, January 14."
1,8,Rate and Path to Return to the Future.
2,8,Office Supplies Needed!.
3,8,Plan B (C).
4,8,Season 's Best and Lowest Prices  <i>Membership Rewards</i>
5,8,Season Greetings from the Tenderlands  [<i>Subject:  <i>Subject
6,8,Season Tickets.
7,8,Office Update - March 6th..
8,8,"Draft ing Committee Meeting, January 10, 2001 at 8:00 pm."
9,8,Plan to Build an Energy-Efficient Business with CERA.
10,8,Draft Responses to PG&E Gas Transmission Questions.
11,8,Season Pass for all AFC.
12,8,Meeting on Wednesday.
13,8,Draft s of Lay Consents.
14,8,"Rate your ISP in the 21st, you will get more notice."
15,8,Office Info: Outlook Migration - Reminder.
16,8,Draft Comments on Draft IEP FERC California Comments on Settlement.
17,8,Open Access:  Update your password and get a chance to get a new.   We have
18,8,Proposed Changes to HPL SIP Standards.
19,8,"Open on Saturday and Sunday, November 30, 2000."
20,8,Proposed Solution.
21,8,Rate Stabilization Program Please note that the <eos>of course.
22,8,Season 's Greetings are Coming!.
23,8,Office Information System Demo (Part 2).
24,8,Socal Expansion Notice.
25,8,Plan for the future - the one that is <em> <em> <e
26,8,Rate Your Contractor and Accountant.
27,8,Plan To Continue Doing Business as Set In  By  Mark Koenig.
28,8,Autoreply is Now Available on   Free Nokia Phone!.
29,8,Season Passholders.
30,8,Season 's Little Delano.
31,8,Autoreply Systems Announces Plans to Build Open Source.
32,8,Plan your holiday shopping today.
33,8,Office Search - CQC.
34,8,Autoreply ! <i>Webster</i> New Reader!  Enjoy!.
35,8,Socal Gas Opinions for Tues 11/19.
36,8,Proposed RTO Week Day 2--Enron Response.
37,8,Plan of Service and Benefits.
38,8,Office Space.
39,8,Socal Resumes by Steve Wharton.
41,8,Plan B and C.
42,8,Open to anyone!! Thank You.
43,8,Open for Business: Free Sample.
44,8,Office -related Changes <eod>Subject: FW: Requested information about ou
45,8,Socal Gas & Electric Power <i>New Issue</i> --.
46,8,Season Pass - Free Sample!.
47,8,Socal Weather Alert  -
49,8,Proposed new rule.
50,8,Rate Sheet Update for October.
51,8,Rate for the RTO's.
52,8,Office Supplies -  <eos>http://www.newenergypower.com/e
53,8,Meeting to Discuss Trading Track.
54,8,Meeting Notice.
55,8,Socal /Enron Networks News- 11/15/01.
56,8,Socal FERC Inter-Risk Meeting - May 12th.
57,8,Rate Your Car For Better MPG.
58,8,"Rate Your Contractor to the Market
454,Season al Weather Update.
227,Autoreply Script - Real Time.
73,Office Announcement - CERA Alert.
79,Office Moves.
253,Draft :  NOTICE of Changes to OASIS/MIS/CSS Systems.
154,Socal Gas Turbine Expansion.
399,Open Enrollment for Fall 2001.
473,Season tickets for tonight.
210,Autoreply (XMS) Common Parts Order Procedure.
422,Open Enrollment 2001: A Space to Build.
472,Season Tickets!<br><br>PGA Power Settlement Agreement.
469,Season Schedule <eos>Subject: FW: We've changed!.
113,Meeting with Enron to discuss Enron's business issues.
101,Meeting - Training Methodology Changes.
333,Proposed RTO Rules for the U.S. East and Southeast.
75,Office Update.
420,Open the Numbers for the Biggest.
15,Plan Summary Report from NEPCO.
476,Season Finder  <oem>http://www.mathford.edu/
371,Proposed Agenda for November 27 meeting.
19,Plan to Visit with Ken Lay"
